,,,,,,,,,,,
NAME,DATE,RACENAME,COURSE,TRACK,DISTANCE,CONDITION,FINISHTIME,FINISHPOSITION,MARGIN,WEIGHT,SEX
DAN ATTACK (H317),"Apr 17,2024",591,HAPPY VALLEY,Turf,1200,GOOD,1.11.18,4,3,121,Stallion
DAN ATTACK (H317),"Mar 20,2024",517,HAPPY VALLEY,Turf,1200,GOOD,1.10.29,3,4-1/4,123,Stallion
DAN ATTACK (H317),"Feb 28,2024",464,HAPPY VALLEY,Turf,1200,GOOD,1.11.49,3,3-3/4,121,Stallion
DAN ATTACK (H317),"Feb 7,2024",403,HAPPY VALLEY,Turf,1200,GOOD,1.10.89,1,3,119,Stallion
DAN ATTACK (H317),"Jan 17,2024",345,HAPPY VALLEY,Turf,1200,GOOD,1.11.30,6,3,120,Stallion
DAN ATTACK (H317),"Dec 3,2023",217,SHA TIN,AWT,1200,GD,1.11.08,11,10,121,Stallion
DAN ATTACK (H317),"Oct 22,2023",102,SHA TIN,Turf,1200,GOOD,1.10.29,13,6,124,Stallion
DAZZLING FIT (K298),"Oct 26,2025",132,SHA TIN,Turf,1400,GOOD TO FIRM,1.21.75,6,2-3/4,126,Stallion
DAZZLING FIT (K298),"Jun 22,2025",777,SHA TIN,Turf,1400,GOOD,1.21.25,3,3,126,Stallion
DAZZLING FIT (K298),"May 31,2025",721,SHA TIN,Turf,1400,GOOD,1.21.58,1,1-1/4,135,Stallion
DAZZLING FIT (K298),"May 4,2025",647,SHA TIN,Turf,1400,GOOD TO FIRM,1.21.12,1,1-1/2,129,Stallion
DAZZLING FIT (K298),"Apr 6,2025",564,SHA TIN,Turf,1200,GOOD,1.09.68,2,3,127,Stallion
DAZZLING FIT (K298),"Mar 15,2025",508,SHA TIN,Turf,1200,GOOD TO FIRM,1.09.44,6,3-1/4,125,Stallion
DRAGON JOY (J278),"Oct 26,2025",132,SHA TIN,Turf,1400,GOOD TO FIRM,1.21.71,4,2-1/2,119,Stallion
DRAGON JOY (J278),"Sep 28,2025",54,SHA TIN,Turf,1400,GOOD TO FIRM,1.21.92,4,2-1/4,125,Stallion
DRAGON JOY (J278),"Jun 8,2025",744,SHA TIN,Turf,1400,GOOD TO FIRM,1.26.56,13,28-3/4,122,Stallion
DRAGON JOY (J278),"May 21,2025",695,HAPPY VALLEY,Turf,1650,GOOD TO FIRM,1.40.34,7,4,128,Stallion
DRAGON JOY (J278),"Apr 6,2025",571,SHA TIN,Turf,1600,GOOD,1.36.27,14,13-1/2,125,Stallion
DRAGON JOY (J278),"Mar 9,2025",495,SHA TIN,Turf,1600,GOOD TO FIRM,1.35.20,12,9,125,Stallion
DRAGON JOY (J278),"Feb 16,2025",437,SHA TIN,Turf,1600,GOOD TO FIRM,1.34.52,8,4-3/4,127,Stallion
DRAGON JOY (J278),"Jan 12,2025",345,SHA TIN,Turf,1600,GOOD,1.34.19,1,SH,115,Stallion
DRAGON JOY (J278),"Jan 1,2025",311,SHA TIN,Turf,1400,GOOD,1.22.56,3,1-1/4,135,Stallion
DRAGON JOY (J278),"Dec 1,2024",229,SHA TIN,Turf,1400,GOOD,1.22.16,1,1,128,Stallion
DRAGON JOY (J278),"Nov 3,2024",151,SHA TIN,Turf,1400,GOOD TO FIRM,1.21.73,2,SH,127,Stallion
DRAGON JOY (J278),"Oct 20,2024",116,SHA TIN,Turf,1200,GOOD TO FIRM,1.09.46,5,1-3/4,126,Stallion
DRAGON JOY (J278),"Jul 6,2024",806,SHA TIN,Turf,1200,GOOD TO FIRM,1.09.12,6,3,129,Stallion
DRAGON JOY (J278),"Jun 23,2024",762,SHA TIN,Turf,1200,GOOD TO FIRM,1.09.28,4,2,127,Stallion
DRAGON JOY (J278),"May 26,2024",698,SHA TIN,Turf,1200,GOOD,1.09.48,8,2-3/4,127,Stallion
DAILY TROPHY (H283),"Oct 30,2025",137,SHA TIN,AWT,1200,GD,1.11.13,10,5,135,Stallion
DAILY TROPHY (H283),"Oct 12,2025",87,SHA TIN,AWT,1200,WS,1.09.58,1,2-3/4,130,Stallion
DAILY TROPHY (H283),"Sep 28,2025",48,SHA TIN,AWT,1200,GD,1.09.37,3,N,126,Stallion
DAILY TROPHY (H283),"Sep 14,2025",21,SHA TIN,AWT,1200,GD,1.09.53,2,HD,124,Stallion
DAILY TROPHY (H283),"Jul 5,2025",810,SHA TIN,AWT,1200,GD,1.09.17,2,1-3/4,122,Stallion
DAILY TROPHY (H283),"May 28,2025",712,HAPPY VALLEY,Turf,1650,GOOD TO FIRM,1.41.21,9,10-3/4,123,Stallion
DAILY TROPHY (H283),"May 18,2025",680,SHA TIN,AWT,1200,GD,1.10.51,9,8-1/2,123,Stallion
DAILY TROPHY (H283),"Mar 26,2025",540,SHA TIN,AWT,1200,GD,1.09.64,7,8-1/2,124,Stallion
DAILY TROPHY (H283),"Feb 12,2025",420,SHA TIN,AWT,1200,WS,1.10.69,1,1-3/4,119,Stallion
DAILY TROPHY (H283),"Jan 26,2025",382,SHA TIN,AWT,1650,GD,1.39.93,8,6-1/2,119,Stallion
DAILY TROPHY (H283),"Dec 18,2024",273,SHA TIN,AWT,1650,GD,1.39.60,6,4-1/4,119,Stallion
DAILY TROPHY (H283),"Nov 24,2024",205,SHA TIN,AWT,1200,GD,1.09.44,7,5-1/4,119,Stallion
DAILY TROPHY (H283),"Oct 23,2024",125,SHA TIN,AWT,1200,GD,1.10.12,4,2-3/4,120,Stallion
DAILY TROPHY (H283),"Sep 28,2024",55,SHA TIN,AWT,1200,GD,1.10.10,1,N,135,Stallion
DAILY TROPHY (H283),"Sep 11,2024",11,HAPPY VALLEY,Turf,1200,GOOD,1.11.84,7,7-1/2,125,Stallion
DAILY TROPHY (H283),"Jul 6,2024",803,SHA TIN,AWT,1200,GD,1.09.94,4,1,135,Stallion
DAILY TROPHY (H283),"Jun 15,2024",757,SHA TIN,AWT,1200,WS,1.11.25,11,9-1/2,116,Stallion
DAILY TROPHY (H283),"May 29,2024",705,SHA TIN,AWT,1200,GD,1.09.49,1,2,128,Stallion
DAILY TROPHY (H283),"May 11,2024",656,SHA TIN,Turf,1400,GOOD,1.23.20,12,9-3/4,130,Stallion
DAILY TROPHY (H283),"Apr 14,2024",579,SHA TIN,Turf,1200,GOOD,1.10.35,9,4,130,Stallion
DAILY TROPHY (H283),"Apr 3,2024",552,SHA TIN,AWT,1200,GD,1.09.80,2,SH,129,Stallion
DAILY TROPHY (H283),"Mar 6,2024",475,HAPPY VALLEY,Turf,1200,GOOD,1.11.89,10,7-1/2,122,Stallion
DAILY TROPHY (H283),"Feb 7,2024",400,HAPPY VALLEY,Turf,1650,GOOD,1.44.00,11,14,134,Stallion
DAILY TROPHY (H283),"Feb 4,2024",388,SHA TIN,AWT,1200,GD,1.10.23,4,1-1/2,133,Stallion
DAILY TROPHY (H283),"Jan 21,2024",351,SHA TIN,Turf,1200,GOOD,1.10.85,9,3-3/4,122,Stallion
DAILY TROPHY (H283),"Jan 7,2024",320,SHA TIN,AWT,1200,GD,1.09.32,5,3,116,Stallion
DAILY TROPHY (H283),"Dec 29,2023",292,HAPPY VALLEY,Turf,1650,GOOD,1.41.25,6,3-1/2,122,Stallion
DAILY TROPHY (H283),"Dec 17,2023",252,SHA TIN,AWT,1200,GD,1.10.14,8,3-1/2,119,Stallion
DAILY TROPHY (H283),"Nov 26,2023",197,SHA TIN,AWT,1200,GD,1.09.68,2,1,119,Stallion
DAILY TROPHY (H283),"Oct 25,2023",114,SHA TIN,AWT,1200,GD,1.09.71,3,1-1/4,117,Stallion
DAY DAY VICTORY (J423),"Nov 2,2025",144,HAPPY VALLEY,Turf,1000,GOOD TO FIRM,0.57.14,1,3,119,Stallion
DAY DAY VICTORY (J423),"Oct 8,2025",80,HAPPY VALLEY,Turf,1000,GOOD TO FIRM,0.57.14,3,2-3/4,119,Stallion
DAY DAY VICTORY (J423),"Jul 9,2025",822,HAPPY VALLEY,Turf,1000,GOOD TO FIRM,0.57.11,3,1-1/4,120,Stallion
DAY DAY VICTORY (J423),"Jun 28,2025",792,SHA TIN,Turf,1200,GOOD,1.10.86,10,7-1/2,119,Stallion
DAY DAY VICTORY (J423),"Jun 11,2025",748,HAPPY VALLEY,Turf,1000,GOOD TO FIRM,0.57.06,2,1-1/4,118,Stallion
DAY DAY VICTORY (J423),"May 21,2025",692,HAPPY VALLEY,Turf,1000,GOOD TO FIRM,0.57.88,7,4,120,Stallion
DAY DAY VICTORY (J423),"May 7,2025",651,HAPPY VALLEY,Turf,1000,GOOD,0.57.17,1,1-1/4,127,Stallion
DAY DAY VICTORY (J423),"Apr 16,2025",592,HAPPY VALLEY,Turf,1000,GOOD TO FIRM,0.56.90,1,1,125,Stallion
DAY DAY VICTORY (J423),"Mar 26,2025",537,SHA TIN,AWT,1200,GD,1.10.11,6,4-1/2,127,Stallion
DAY DAY VICTORY (J423),"Mar 12,2025",496,HAPPY VALLEY,Turf,1000,GOOD TO FIRM,0.57.55,8,3-3/4,130,Stallion
DAY DAY VICTORY (J423),"Feb 12,2025",418,SHA TIN,AWT,1200,WS,1.12.23,8,7-1/4,130,Stallion
DAY DAY VICTORY (J423),"Jan 22,2025",367,HAPPY VALLEY,Turf,1000,GOOD,0.57.46,3,2,131,Stallion
DAY DAY VICTORY (J423),"Jan 5,2025",318,SHA TIN,Turf,1200,GOOD,1.10.58,11,7-1/4,133,Stallion
DAY DAY VICTORY (J423),"Dec 18,2024",271,SHA TIN,AWT,1200,GD,1.09.89,9,7,117,Stallion
DAY DAY VICTORY (J423),"Dec 8,2024",240,SHA TIN,Turf,1200,GOOD,1.11.27,14,12-1/2,120,Stallion
DAY DAY VICTORY (J423),"Nov 17,2024",184,SHA TIN,Turf,1200,GOOD,1.10.24,10,8-1/4,122,Stallion
DAY DAY VICTORY (J423),"Oct 27,2024",133,HAPPY VALLEY,Turf,1200,GOOD,--,WV,,122,Stallion
DAY DAY VICTORY (J423),"Sep 28,2024",58,SHA TIN,AWT,1200,GD,1.10.04,8,5,126,Stallion
DAY DAY VICTORY (J423),"Sep 8,2024",9,SHA TIN,Turf,1200,GOOD,1.09.62,8,5-3/4,123,Stallion
DAY DAY VICTORY (J423),"Jul 1,2024",788,SHA TIN,Turf,1200,GOOD,1.10.09,12,5-1/4,127,Stallion
DAY DAY VICTORY (J423),"Jun 8,2024",733,SHA TIN,Turf,1000,GOOD,0.58.78,14,13-1/2,127,Stallion
DASH (K250),"Oct 30,2025",135,SHA TIN,AWT,1200,GD,1.11.36,8,4,122,Stallion
DASH (K250),"Jun 28,2025",792,SHA TIN,Turf,1200,GOOD,1.10.51,9,5-1/4,125,Stallion
DASH (K250),"Mar 30,2025",546,SHA TIN,Turf,1200,GOOD,1.10.67,13,9,128,Stallion
DASH (K250),"Mar 15,2025",508,SHA TIN,Turf,1200,GOOD TO FIRM,1.09.51,7,3-3/4,125,Stallion
DOUBLE WIN (H382),"Oct 19,2025",106,SHA TIN,Turf,1800,GOOD TO FIRM,1.47.72,10,6-1/4,120,Stallion
DOUBLE WIN (H382),"Oct 1,2025",60,SHA TIN,Turf,1800,GOOD TO FIRM,1.46.79,3,3,117,Stallion
DOUBLE WIN (H382),"Jun 28,2025",791,SHA TIN,Turf,2000,GOOD,2.02.55,4,3-1/4,124,Stallion
DOUBLE WIN (H382),"Jun 14,2025",761,SHA TIN,Turf,1800,GOOD,1.47.88,4,1-3/4,122,Stallion
DOUBLE WIN (H382),"May 18,2025",681,SHA TIN,Turf,1800,GOOD TO FIRM,1.47.14,2,N,122,Stallion
DOUBLE WIN (H382),"Apr 20,2025",604,SHA TIN,Turf,1600,GOOD TO FIRM,1.33.61,4,2,125,Stallion
DOUBLE WIN (H382),"Mar 23,2025",526,SHA TIN,Turf,1400,GOOD TO FIRM,1.22.93,14,9-1/4,124,Stallion
DOUBLE WIN (H382),"Nov 20,2024",194,HAPPY VALLEY,Turf,1650,GOOD TO YIELDING,1.40.59,7,5-3/4,126,Stallion
DOUBLE WIN (H382),"Nov 3,2024",152,SHA TIN,Turf,1400,GOOD TO FIRM,1.22.89,11,4-3/4,126,Stallion
DOUBLE WIN (H382),"Oct 13,2024",100,SHA TIN,Turf,1400,GOOD TO FIRM,1.21.98,4,2-1/4,126,Stallion
DOUBLE WIN (H382),"Sep 11,2024",16,HAPPY VALLEY,Turf,1650,GOOD,1.41.91,10,5-1/4,124,Stallion
DOUBLE WIN (H382),"Jul 4,2024",797,HAPPY VALLEY,Turf,1650,GOOD,1.39.97,2,,121,Stallion
DOUBLE WIN (H382),"Mar 24,2024",527,SHA TIN,Turf,1400,GOOD TO FIRM,1.22.85,14,8-1/4,126,Stallion
DOUBLE WIN (H382),"Feb 12,2024",412,SHA TIN,Turf,1400,GOOD,1.23.44,7,3-3/4,127,Stallion
DOUBLE WIN (H382),"Jan 10,2024",327,HAPPY VALLEY,Turf,1650,GOOD,1.41.11,6,3-1/4,129,Stallion
DOUBLE WIN (H382),"Nov 19,2023",176,SHA TIN,Turf,1200,GOOD,1.09.38,2,3,125,Stallion
DOUBLE WIN (H382),"Oct 18,2023",94,HAPPY VALLEY,Turf,1200,GOOD TO YIELDING,1.11.34,9,6,127,Stallion
DECRELOT (J551),"Nov 9,2025",162,SHA TIN,Turf,1400,GOOD,1.24.94,12,13,130,Stallion
DECRELOT (J551),"Oct 4,2025",67,SHA TIN,Turf,1400,GOOD TO FIRM,1.22.15,1,SH,125,Stallion
DECRELOT (J551),"Sep 14,2025",20,SHA TIN,Turf,1400,GOOD TO FIRM,1.21.93,10,3-1/4,127,Stallion
DECRELOT (J551),"Jun 11,2025",747,HAPPY VALLEY,Turf,1650,GOOD TO FIRM,1.41.42,11,7-1/2,133,Stallion
DECRELOT (J551),"Apr 20,2025",601,SHA TIN,AWT,1650,GD,1.47.15,14,47,131,Stallion
DECRELOT (J551),"Apr 2,2025",557,HAPPY VALLEY,Turf,1000,GOOD TO FIRM,0.57.30,10,2-1/4,117,Stallion
DECRELOT (J551),"Mar 2,2025",470,SHA TIN,Turf,1400,GOOD,1.23.73,14,12,121,Stallion
DECRELOT (J551),"Jan 22,2025",369,HAPPY VALLEY,Turf,1200,GOOD,1.10.77,8,4-3/4,122,Stallion
DECRELOT (J551),"Dec 22,2024",281,SHA TIN,Turf,1200,GOOD,1.11.13,14,11,126,Stallion
DECRELOT (J551),"Nov 13,2024",180,HAPPY VALLEY,Turf,1200,GOOD,1.11.02,11,6,128,Stallion
DECRELOT (J551),"Oct 20,2024",116,SHA TIN,Turf,1200,GOOD TO FIRM,1.10.89,14,10-3/4,127,Stallion
DOUBLE SHOW (G250),"Nov 9,2025",162,SHA TIN,Turf,1400,GOOD,--,WV-A,,126,Stallion
DOUBLE SHOW (G250),"Oct 19,2025",104,SHA TIN,Turf,1400,GOOD TO FIRM,1.21.74,1,1-3/4,119,Stallion
DOUBLE SHOW (G250),"Oct 1,2025",58,SHA TIN,Turf,1200,GOOD TO FIRM,1.09.92,12,6-3/4,122,Stallion
DOUBLE SHOW (G250),"Jul 9,2025",819,HAPPY VALLEY,Turf,1000,GOOD TO FIRM,0.57.00,5,2,121,Stallion
DOUBLE SHOW (G250),"May 28,2025",708,HAPPY VALLEY,Turf,1200,GOOD TO FIRM,1.09.70,2,2-1/4,121,Stallion
DOUBLE SHOW (G250),"Jan 22,2025",367,HAPPY VALLEY,Turf,1000,GOOD,0.58.13,9,6-1/4,125,Stallion
DOUBLE SHOW (G250),"Dec 15,2024",259,SHA TIN,Turf,1400,GOOD,1.22.83,7,5-1/4,125,Stallion
DOUBLE SHOW (G250),"Dec 1,2024",223,SHA TIN,AWT,1200,GD,1.10.83,11,7-3/4,126,Stallion
DOUBLE SHOW (G250),"Oct 30,2024",142,HAPPY VALLEY,Turf,1000,GOOD,0.58.30,9,5,125,Stallion
DOUBLE SHOW (G250),"Oct 9,2024",86,HAPPY VALLEY,Turf,1000,GOOD,0.57.51,1,1,119,Stallion
DOUBLE SHOW (G250),"Sep 18,2024",32,HAPPY VALLEY,Turf,1000,GOOD,0.58.26,7,5,121,Stallion
DOUBLE SHOW (G250),"Jul 14,2024",823,SHA TIN,Turf,1400,GOOD TO FIRM,1.22.48,6,3-3/4,124,Stallion
DOUBLE SHOW (G250),"Jun 12,2024",742,HAPPY VALLEY,Turf,1650,GOOD,1.41.39,8,5-3/4,126,Stallion
DOUBLE SHOW (G250),"May 8,2024",647,HAPPY VALLEY,Turf,1200,GOOD,1.10.95,4,2,127,Stallion
DOUBLE SHOW (G250),"Apr 3,2024",552,SHA TIN,AWT,1200,GD,1.10.53,8,4-1/2,127,Stallion
DOUBLE SHOW (G250),"Mar 20,2024",515,HAPPY VALLEY,Turf,1200,GOOD,1.10.88,2,1-3/4,129,Stallion
DOUBLE SHOW (G250),"Feb 28,2024",457,HAPPY VALLEY,Turf,1200,GOOD,1.11.87,4,3,129,Stallion
DOUBLE SHOW (G250),"Jan 31,2024",380,HAPPY VALLEY,Turf,1200,GOOD,1.10.93,3,1,126,Stallion
DOUBLE SHOW (G250),"Dec 29,2023",290,HAPPY VALLEY,Turf,1200,GOOD,1.11.15,8,4-1/4,123,Stallion
DOUBLE SHOW (G250),"Dec 13,2023",242,HAPPY VALLEY,Turf,1000,GOOD,0.57.08,1,3,120,Stallion
DOUBLE SHOW (G250),"Dec 6,2023",224,HAPPY VALLEY,Turf,1650,GOOD,1.44.00,10,4-1/4,122,Stallion
DOUBLE SHOW (G250),"Nov 8,2023",150,HAPPY VALLEY,Turf,1650,GOOD,1.40.69,7,3-1/4,126,Stallion
DOUBLE SHOW (G250),"Oct 18,2023",95,HAPPY VALLEY,Turf,1650,GOOD TO YIELDING,1.41.75,3,1-1/4,124,Stallion
DOUBLE SHOW (G250),"Sep 27,2023",47,HAPPY VALLEY,Turf,1650,GOOD,1.40.76,2,SH,124,Stallion
DOUBLE SHOW (G250),"Sep 17,2023",22,SHA TIN,Turf,1400,GOOD,1.22.21,5,1-1/2,123,Stallion
ENSUED (H452),"Nov 9,2025",166,SHA TIN,Turf,1800,GOOD,1.48.20,11,5-1/4,125,Stallion
ENSUED (H452),"Oct 19,2025",110,SHA TIN,Turf,1600,GOOD TO FIRM,1.33.82,13,8,115,Stallion
ENSUED (H452),"Jun 22,2025",774,SHA TIN,Turf,1800,GOOD,1.47.59,8,4-1/4,129,Stallion
ENSUED (H452),"May 25,2025",704,SHA TIN,Turf,2400,GOOD,2.27.38,6,4-1/2,126,Stallion
ENSUED (H452),"Apr 27,2025",627,SHA TIN,Turf,2000,GOOD,2.00.96,4,2-3/4,126,Stallion
ENSUED (H452),"Mar 30,2025",547,SHA TIN,Turf,1600,GOOD,1.34.75,8,4,123,Stallion
ENSUED (H452),"Feb 23,2025",453,SHA TIN,Turf,2000,GOOD,2.01.18,2,3-3/4,126,Stallion
ENSUED (H452),"Jan 31,2025",390,SHA TIN,Turf,1800,GOOD,1.46.93,3,1-3/4,125,Stallion
ENSUED (H452),"Dec 8,2024",243,SHA TIN,Turf,2400,GOOD,2.28.11,4,3-3/4,126,Stallion
ENSUED (H452),"Nov 17,2024",190,SHA TIN,Turf,2000,GOOD,2.00.43,4,4-1/2,123,Stallion
ENSUED (H452),"Nov 3,2024",153,SHA TIN,Turf,1800,GOOD TO FIRM,1.46.41,1,3,115,Stallion
ENSUED (H452),"Oct 13,2024",95,SHA TIN,Turf,2000,GOOD TO FIRM,2.01.52,4,1,135,Stallion
ENSUED (H452),"Mar 24,2024",528,SHA TIN,Turf,2000,GOOD TO FIRM,2.02.49,12,16-1/2,126,Stallion
ENSUED (H452),"Mar 3,2024",471,SHA TIN,Turf,1800,GOOD,1.48.17,3,2-3/4,126,Stallion
ENSUED (H452),"Jan 21,2024",358,SHA TIN,Turf,2000,GOOD,2.02.60,2,N,131,Stallion
ENSUED (H452),"Dec 23,2023",275,SHA TIN,Turf,2000,GOOD,2.01.77,1,3,115,Stallion
ENSUED (H452),"Dec 10,2023",237,SHA TIN,Turf,1800,GOOD,1.49.40,8,8-3/4,133,Stallion
ENSUED (H452),"Nov 19,2023",181,SHA TIN,Turf,2000,GOOD TO FIRM,2.00.93,1,N,126,Stallion
ENSUED (H452),"Oct 15,2023",87,SHA TIN,Turf,1800,GOOD,1.48.03,1,1,123,Stallion
ETERNAL FORTUNE (K010),"Nov 2,2025",147,HAPPY VALLEY,Turf,1000,GOOD TO FIRM,0.56.69,2,SH,127,Stallion
ETERNAL FORTUNE (K010),"Jun 25,2025",782,HAPPY VALLEY,Turf,1000,GOOD TO FIRM,--,UR,,126,Stallion
ETERNAL FORTUNE (K010),"Jun 4,2025",733,HAPPY VALLEY,Turf,1200,GOOD TO YIELDING,1.10.79,5,5,124,Stallion
ETERNAL FORTUNE (K010),"May 14,2025",670,HAPPY VALLEY,Turf,1000,GOOD TO FIRM,0.56.57,2,1-1/2,122,Stallion
ETERNAL FORTUNE (K010),"Apr 30,2025",638,HAPPY VALLEY,Turf,1200,GOOD TO FIRM,1.10.16,10,4-1/2,130,Stallion
ETERNAL FORTUNE (K010),"Apr 9,2025",576,HAPPY VALLEY,Turf,1000,GOOD TO FIRM,0.56.94,7,5,129,Stallion
ETERNAL FORTUNE (K010),"Feb 26,2025",465,HAPPY VALLEY,Turf,1000,GOOD,0.56.85,4,2-1/4,127,Stallion
ETERNAL FORTUNE (K010),"Feb 19,2025",445,HAPPY VALLEY,Turf,1200,GOOD,1.10.84,9,5-3/4,128,Stallion
ETERNAL FORTUNE (K010),"Feb 5,2025",404,HAPPY VALLEY,Turf,1000,GOOD,0.56.77,2,3,126,Stallion
ETERNAL FORTUNE (K010),"Jan 22,2025",375,HAPPY VALLEY,Turf,1200,GOOD,1.09.76,4,1-1/2,135,Stallion
ETERNAL FORTUNE (K010),"Jan 8,2025",335,HAPPY VALLEY,Turf,1200,GOOD,1.09.56,1,SH,127,Stallion
ETERNAL FORTUNE (K010),"Nov 27,2024",219,HAPPY VALLEY,Turf,1000,GOOD,0.56.83,2,N,126,Stallion
ETERNAL FORTUNE (K010),"Oct 27,2024",137,HAPPY VALLEY,Turf,1000,GOOD,0.57.06,3,1,123,Stallion
ETERNAL FORTUNE (K010),"Sep 25,2024",54,HAPPY VALLEY,Turf,1000,GOOD,0.57.05,2,1,123,Stallion
ETERNAL FORTUNE (K010),"Sep 15,2024",27,SHA TIN,Turf,1000,GOOD TO FIRM,0.56.54,9,5,116,Stallion
EVERSTAR (K264),"Nov 12,2025",175,HAPPY VALLEY,Turf,1200,GOOD TO FIRM,1.09.69,4,3,134,Stallion
EVERSTAR (K264),"Nov 2,2025",145,HAPPY VALLEY,Turf,1200,GOOD TO FIRM,1.10.53,6,2-3/4,135,Stallion
EVERSTAR (K264),"Oct 1,2025",64,SHA TIN,Turf,1200,GOOD TO FIRM,1.10.15,14,8-3/4,117,Stallion
EVERSTAR (K264),"Jul 9,2025",827,HAPPY VALLEY,Turf,1200,GOOD TO FIRM,1.10.14,11,4-1/2,120,Stallion
EVERSTAR (K264),"Jun 25,2025",786,HAPPY VALLEY,Turf,1200,GOOD TO FIRM,1.10.06,10,3-3/4,118,Stallion
EVERSTAR (K264),"Jun 11,2025",755,HAPPY VALLEY,Turf,1200,GOOD TO FIRM,1.09.60,3,1-1/4,118,Stallion
EVERSTAR (K264),"May 21,2025",696,HAPPY VALLEY,Turf,1200,GOOD TO FIRM,1.09.42,5,1-3/4,120,Stallion
EVERSTAR (K264),"Apr 30,2025",633,HAPPY VALLEY,Turf,1200,GOOD TO FIRM,1.09.46,1,1-1/4,131,Stallion
EVERSTAR (K264),"Apr 16,2025",598,HAPPY VALLEY,Turf,1200,GOOD TO FIRM,1.10.07,4,3,132,Stallion
EVERSTAR (K264),"Apr 2,2025",556,HAPPY VALLEY,Turf,1200,GOOD TO FIRM,1.10.08,5,2-1/2,135,Stallion
EVERSTAR (K264),"Mar 26,2025",538,SHA TIN,AWT,1200,GD,1.09.94,9,3-1/2,135,Stallion
EVERSTAR (K264),"Mar 12,2025",503,HAPPY VALLEY,Turf,1200,GOOD TO FIRM,1.09.60,8,3,123,Stallion
EVERSTAR (K264),"Feb 23,2025",456,SHA TIN,Turf,1200,GOOD,1.10.51,13,9-1/4,123,Stallion
EVERSTAR (K264),"Feb 9,2025",416,SHA TIN,Turf,1200,GOOD,1.10.13,12,5,122,Stallion
EXCELLENT DADDY (E321),"Oct 30,2025",134,SHA TIN,AWT,1200,GD,1.11.44,8,4,128,Stallion
EXCELLENT DADDY (E321),"Oct 4,2025",67,SHA TIN,Turf,1400,GOOD TO FIRM,1.23.00,11,5-1/4,131,Stallion
EXCELLENT DADDY (E321),"Jul 5,2025",809,SHA TIN,AWT,1200,GD,1.10.23,5,5-1/4,132,Stallion
EXCELLENT DADDY (E321),"May 18,2025",679,SHA TIN,AWT,1200,GD,1.10.12,7,4-3/4,135,Stallion
EXCELLENT DADDY (E321),"Apr 6,2025",566,SHA TIN,Turf,1200,GOOD,1.10.25,10,7-1/4,116,Stallion
EXCELLENT DADDY (E321),"Mar 9,2025",489,SHA TIN,AWT,1200,GD,1.10.25,10,8-1/2,116,Stallion
EXCELLENT DADDY (E321),"Feb 12,2025",422,SHA TIN,AWT,1200,WS,1.11.66,7,7-1/4,117,Stallion
EXCELLENT DADDY (E321),"Jan 12,2025",337,SHA TIN,AWT,1200,GD,1.09.76,1,N,130,Stallion
EXCELLENT DADDY (E321),"Dec 18,2024",269,SHA TIN,AWT,1200,GD,1.09.80,1,SH,125,Stallion
EXCELLENT DADDY (E321),"Dec 1,2024",223,SHA TIN,AWT,1200,GD,1.10.17,2,3-1/2,126,Stallion
EXCELLENT DADDY (E321),"Nov 6,2024",159,HAPPY VALLEY,Turf,1200,GOOD,1.10.91,12,4-1/4,127,Stallion
EXCELLENT DADDY (E321),"Oct 23,2024",122,SHA TIN,AWT,1200,GD,1.10.43,3,1,128,Stallion
EXCELLENT DADDY (E321),"Oct 6,2024",76,SHA TIN,Turf,1400,GOOD TO FIRM,1.23.77,10,8-1/4,123,Stallion
EXCELLENT DADDY (E321),"Sep 15,2024",20,SHA TIN,Turf,1400,GOOD TO FIRM,1.23.42,12,9-1/4,128,Stallion
EXCELLENT DADDY (E321),"Sep 8,2024",2,SHA TIN,Turf,1200,GOOD TO YIELDING,1.10.98,13,6-1/4,134,Stallion
EXCELLENT DADDY (E321),"Jun 23,2024",762,SHA TIN,Turf,1200,GOOD TO FIRM,1.09.91,11,6,119,Stallion
EXCELLENT DADDY (E321),"Jun 2,2024",721,SHA TIN,Turf,1400,GOOD TO FIRM,1.22.82,10,4-1/4,122,Stallion
EXCELLENT DADDY (E321),"May 11,2024",663,SHA TIN,Turf,1400,GOOD TO FIRM,1.23.19,10,4-3/4,123,Stallion
EXCELLENT DADDY (E321),"Apr 7,2024",564,SHA TIN,Turf,1200,GOOD,1.10.99,9,9-3/4,122,Stallion
EXCELLENT DADDY (E321),"Mar 16,2024",508,SHA TIN,Turf,1200,GOOD,1.10.28,10,5-1/2,129,Stallion
EVERYONE'S STAR (K172),"Oct 19,2025",112,SHA TIN,Turf,1400,GOOD TO FIRM,1.21.04,2,1,127,Stallion
EVERYONE'S STAR (K172),"May 31,2025",725,SHA TIN,Turf,1400,GOOD,1.21.39,2,2,129,Stallion
EVERYONE'S STAR (K172),"Apr 27,2025",629,SHA TIN,Turf,1400,GOOD,1.21.27,1,3,123,Stallion
EVERYONE'S STAR (K172),"Mar 23,2025",528,SHA TIN,Turf,1400,GOOD TO FIRM,1.21.46,6,1-3/4,124,Stallion
EVERYONE'S STAR (K172),"Feb 16,2025",437,SHA TIN,Turf,1600,GOOD TO FIRM,1.34.65,10,5-1/2,122,Stallion
